model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,f1_not_exp_mean,f1_junior_mean,f1_midlevel_mean,f1_senior_mean,f1_not_exp_std,f1_junior_std,f1_midlevel_std,f1_senior_std,n_samples,feature_dim,elapsed_s,_macro_f1_folds
openai-large,C1b,html_css,nominal,concat,0.5653054102412108,0.0088643373675675,0.8099974072760853,0.0086164203703181,0.1916981418637134,0.0087272537609458,0.5944712207136199,0.018228260112496,0.7128801323453731,0.8674351130394976,0.6809063955799728,0.0,0.0219696262562952,0.0066887643288429,0.0148173022092916,0.0,6338,6144,19.5,
openai-large,C1b,html_css,ordinal,concat,0.596754939868277,0.0216224636865386,0.8119769229244103,0.0069149428573012,0.1879146447431648,0.0059668536491948,0.5925774584461504,0.0161040631531939,0.7095400585964027,0.873422566624766,0.6679460231408278,0.1361111111111111,0.0185131022982789,0.0051835010799843,0.0172072528825481,0.0776586389111402,6338,6144,232.2,
openai-large,C1b,html_css,nominal,average,0.5454825260327414,0.0091233051789706,0.7911978457008721,0.0092420967513204,0.2115790548228633,0.0100551473263442,0.5562380766699574,0.0212412684624046,0.6737653136119803,0.85346748480927,0.6546973057097152,0.0,0.0224567144890059,0.006235150890643,0.0235713687847994,0.0,6338,3072,7.9,
openai-large,C1b,html_css,ordinal,average,0.5500695467264137,0.0203527172709344,0.7778055270738747,0.0069291046693849,0.2249908499921571,0.0068799170345005,0.5241390377868023,0.0180730119773354,0.6695085211818175,0.8474855812812564,0.608998370156867,0.0742857142857142,0.0264771885503573,0.0031004191615499,0.0197711323088964,0.0627126766977307,6338,3072,112.3,
openai-large,C2a,react,nominal,none,0.6082010908999431,0.0226054450088355,0.728704448807961,0.01782148299941,0.2851007994741547,0.0208774958765817,0.5508128822973284,0.0287428417926637,0.7613316278359241,0.8028857446009742,0.6482862173459946,0.2203007738168799,0.0359570181280075,0.0157529994432312,0.0218651067520003,0.0461177868519289,6338,3072,16.5,
openai-large,C2a,react,ordinal,none,0.6034043240766436,0.0090189527195715,0.7029603977982806,0.0066343424549308,0.305933437738865,0.0074446587447968,0.5092406920965089,0.0110039964437444,0.719481137748429,0.7761123513097472,0.6162179647350492,0.3018058425133489,0.0255365026949422,0.0067450462193464,0.023432946831182,0.0326842615367046,6338,3072,113.6,
openai-large,C2a,javascript,nominal,none,0.5661763927843684,0.0187908586830083,0.8012968514263312,0.0098722303310255,0.2038494767689393,0.0127134463905839,0.574274074905408,0.018695635140447,0.730237564295747,0.8672520930921583,0.5916206756543302,0.075595238095238,0.0219933324296987,0.0088680435497619,0.0070272062957956,0.0703187591696302,6338,3072,12.5,
openai-large,C2a,javascript,ordinal,none,0.5613576178096122,0.0060955428226095,0.7729171559540609,0.0059738626176124,0.2295662273832969,0.0074374609947798,0.5075289452305337,0.008543755520808,0.7126439635788338,0.8511329052025939,0.4759993513666648,0.2056542510903565,0.0138721850688141,0.0051952479605504,0.0237651536943495,0.0222480364113567,6338,3072,113.7,
openai-large,C2a,html_css,nominal,none,0.6042803894819887,0.0148026827091097,0.8410230272813148,0.014054200122385,0.1617214712714652,0.0161895613347496,0.6611634427376927,0.030897214193159,0.734724887580515,0.8904617280244983,0.7434055305582354,0.0485294117647058,0.0390604601827348,0.0106244214000889,0.020854841049505,0.0594816129886961,6338,3072,9.7,
openai-large,C2a,html_css,ordinal,none,0.5730607722411047,0.01525633156132,0.8131197540543011,0.0068068714141508,0.1872807421590034,0.0074863135267702,0.5979394789733842,0.0155191980786922,0.6872159796373217,0.8739224113963445,0.6850520663518058,0.0460526315789473,0.0180532553469588,0.0048620270777013,0.0199182582885791,0.0567469964548627,6338,3072,110.8,
openai-large,C2b,react,nominal,concat,0.573661974817419,0.0157544018843974,0.7123493236506855,0.0058311941400994,0.304352166995735,0.0073198158678961,0.5243210450574141,0.0093378204806395,0.7369583102306918,0.7914819016842661,0.6366836335830277,0.1295240537716907,0.0254811450109122,0.0040353607951926,0.0039873052523721,0.045670511137205,6338,6144,24.3,
openai-large,C2b,react,ordinal,concat,0.6098393471227019,0.0117428774038888,0.7118888504097389,0.0104163127289448,0.2917325010768377,0.0110924253073137,0.5228036734427508,0.0164681585255299,0.7353656030521076,0.7840566384667442,0.6264427629020847,0.2934923840698716,0.0128451356855044,0.0106921406131609,0.0169017413970965,0.0313502877197419,6338,6144,238.6,
openai-large,C2b,react,nominal,average,0.5698761477522901,0.0147285074932509,0.6962505166192232,0.0078221224206827,0.317136159586096,0.010646399639554,0.4970222824666955,0.0130106984424438,0.7230046136419279,0.7751024440391818,0.6123468533998728,0.169050679928178,0.0202155252588745,0.0076355372634932,0.0194564839708739,0.0687737888711402,6338,3072,12.3,
